model,regime,strategy,question_index,agent_id,feedback_attempts,feedback_visible,withheld,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,invalid_payload_attempts,own_verified_correct_queries,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,final_answer_hypotheses,evidence_acc,label_acc,termination_reason,result_path
kimi-k3,cost_tight,cached,5,0,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.9411764705882353,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,5,1,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,5,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,5,3,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.8823529411764706,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index5-doc8/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,6,0,3,3,0,3,3,2,2,0,2,0,0,0,0,0,0,0,0.0,0.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,6,1,3,3,0,3,3,3,3,0,1,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,6,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.5882352941176471,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,6,3,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index6-doc11/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,7,0,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.6470588235294118,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,7,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.8823529411764706,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,7,2,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.7058823529411765,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,7,3,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index7-doc18/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,8,0,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.23529411764705882,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,8,1,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.23529411764705882,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,8,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.17647058823529413,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,8,3,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.11764705882352941,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index8-doc21/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,9,0,2,2,0,2,2,2,2,0,1,0,0,0,0,0,1,17,0.4117647058823529,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,9,1,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.4117647058823529,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,9,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,0,0,0.47058823529411764,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,9,3,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.6470588235294118,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index9-doc22/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,10,0,3,2,1,3,2,2,2,0,0,0,0,0,0,0,1,17,0.29411764705882354,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,10,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,10,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.29411764705882354,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,10,3,2,2,0,2,2,1,1,0,1,0,0,0,0,0,1,17,0.29411764705882354,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index10-doc23/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,11,0,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,11,1,3,2,1,3,2,3,2,0,1,0,0,0,0,0,1,17,0.35294117647058826,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,11,2,3,3,0,3,3,3,3,0,2,0,0,0,0,0,1,17,0.47058823529411764,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,11,3,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.47058823529411764,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index11-doc24/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,12,0,2,2,0,2,2,1,1,0,1,0,0,0,0,0,1,17,0.4117647058823529,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,12,1,3,3,0,3,3,3,3,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,12,2,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.35294117647058826,0.7058823529411765,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,cached,12,3,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index12-doc25/cost_tight/cached/cached/result.json
kimi-k3,cost_tight,naive,0,0,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.4117647058823529,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,0,1,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.35294117647058826,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,0,2,2,2,0,2,2,1,1,0,1,0,0,0,0,0,1,17,0.35294117647058826,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,0,3,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,1,0,2,2,0,2,2,1,1,0,1,0,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,1,1,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,1,2,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.7058823529411765,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,1,3,3,3,0,3,3,2,2,0,1,0,0,0,0,0,0,0,0.7058823529411765,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index1-doc2/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,2,0,2,2,0,2,2,1,1,0,1,0,0,0,0,0,1,17,0.7058823529411765,0.7058823529411765,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,2,1,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.7058823529411765,0.7058823529411765,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,2,2,3,2,1,3,2,2,1,0,1,0,0,0,0,0,1,17,0.7058823529411765,0.7058823529411765,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,2,3,3,2,1,3,2,2,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index2-doc4/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,3,0,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,3,1,2,2,0,2,2,2,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,3,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.5882352941176471,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,3,3,3,2,1,3,2,2,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index3-doc5/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,4,0,3,3,0,3,3,2,2,0,2,0,0,0,0,0,0,0,0.0,0.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,4,1,3,3,0,3,3,2,2,0,2,0,0,0,0,0,1,17,0.7058823529411765,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/result.json
kimi-k3,cost_tight,naive,4,2,3,3,0,3,3,2,2,0,1,0,0,0,0,0,1,17,0.7647058823529411,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index4-doc6/cost_tight/naive/naive/result.json
