model,source,question_id,family,free_score,tight_score,score_change,free_visible,tight_visible,free_unique_articles,tight_unique_articles,shared_articles,common_article_prefix,same_first_article,tight_is_free_prefix,tight_term,free_term,tight_trace_path,free_trace_path
qwen3.8-2.4t-a95b-fp8,phantom_seed2,32,whatis,0.0,0.0,0.0,30,5,19,3,2,3,True,False,natural_answer,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_f4304b43ac9138cd8ee94e806531b1a3529386682ed75c156b892000b9ee447f/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_389d74d8c5a35e5ecacba0eac5972e67e0fab677067985cc26d731c3fc3a6917/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,22,whatis,1.0,0.0,-1.0,7,3,7,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_5b491c80e7601d216519d0b8796b72fe1332581c0ef5f0745225ecc0d3dd608a/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_22_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_4b54c718a6f6b875b63fac251ca18fcc9fe15c82d3ca64d067261eb4f15576d9/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_22_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,4,whois,1.0,1.0,0.0,7,3,7,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a23970a20bd65e3cbbffabb0a3bb4d8ee16653f09b95ab1f622bf2b7adbe6659/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_4dc09570a36ac5adf9590ebe2e0e0454998bca9df2ca5a562a75f78bdde31e9c/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,27,whatis,0.0,0.0,0.0,18,2,18,2,2,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8a58d03183aa0bf67e1816ca0459984aa9c8b03dee4ff1805704f8030cfcaa4c/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_27_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_4f762dd335ee5e27d6f20e35cdec7c79ad73f01eb84a79cd71adddb7489a27c6/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_27_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,24,whatis,0.0,0.0,0.0,18,3,18,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6f8e5348597d500f63de38fa5970b34ed86a669c6c5f94a532a946b3c97f84b4/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_24_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_4fb90ab163634685ae3bab07580c14db16150a4620fd607e2686370e1b8a4cbd/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_24_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,27,whatis,0.0,0.0,0.0,17,2,17,2,2,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_21886e7cd91b18556ca580be369241d3e004b569d7d9a1781564888adb218baf/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_54661caaea5324536ad1c78e7fba3a3f06ab260348c976ec36b7ce7bfb0f8d79/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,26,whatis,0.0,0.0,0.0,17,3,17,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_e6b5597dc68aaf5b04b7c26a3abc044870cd309dfb611894ec3b294c8216dde9/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_26_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_5863ec9267419f30acea0ef5a35df45ae390e29bb73abf718f8346e3adfc0975/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_26_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,20,whatis,0.0,0.0,0.0,9,2,9,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_5cbeb65e63e02599a4ba4e413cb79f58c8574ecbb318f85ed669ffdacc181963/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_58c67c796c08f4b2654831e3eb1129f059618a13715b2c9410180a8530e9b0ad/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,1,whois,1.0,0.6666666666666666,-0.33333333333333337,3,2,3,2,2,2,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_bc542f2531404610c9ed6cf075fb310757ffa2c2439d119f6fbb016b130df86c/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_5e68205d4e174c02ab5e053b6010e3babfd65d1997d8717aa161eaafd571dfa2/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,26,whatis,1.0,0.0,-1.0,16,3,16,3,3,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_2f19e12a57e393f082ee05ace2a490e005957bb1caa38a6a287a98b223440d44/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6090fb5cfac634d0f4db504e7d9c58838197ec00c58b9712074edf0104209267/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,22,whatis,1.0,0.0,-1.0,17,2,16,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_99daf371eecb6699824570089c19aff4a0042b6ee157a931a6658886fca70254/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_22_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6805fcde40f1978641d5c87e4753e72bf9ba53faa10bbc5958af798a3657c033/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_22_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,12,whois,0.0,0.0,0.0,29,8,14,2,2,4,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_62e4b2f1a7d1cc36b7fe853661bb80f2ea3954af62837bdc81bb164ff763338e/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6a9f28e5f9fcb0c4c180cb150d5462017df9a13ecd8e38912fb1c738b8423d09/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,18,whois,0.0,0.0,0.0,30,7,14,2,2,3,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_721821506bf8d12fd725f6f6357a412bd40633e05f007827f24ed755762c6482/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6e71bf3aff4a950ec12ba52ceca81469d9f09a9a996a3037cf49e09131b87f5f/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,15,whois,0.0,0.0,0.0,19,3,18,3,3,3,True,True,natural_answer,aborted,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_11498996f738643ad94f844433d4ed6936d8ba30aa8ea05db1195058915d7177/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_70371c4b0aea0b56c4573cbe1b04798af4da7eee5339f8c87ece25588bfce5f6/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,14,whois,1.0,1.0,0.0,5,3,5,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_805260ec8e6d4390b27eca5fde3d558f06efcb7d11ad51a9faf5d30d265afe1c/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_71536bc1cc2231b4599125492ea6ed6f9463c4ef1b81dc93714b99cb8ebe97b1/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,10,whois,0.0,0.0,0.0,21,6,12,3,1,3,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_4dcdf6d280ea6bd6cf0af3fdc97ac18b3d6099c84842d743261b2796bc860aee/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_71c3caf1c37a983d253e2c72a9a4747b3e0a146512e60220b45e8954134c1439/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,17,whois,0.0,0.0,0.0,30,3,22,3,3,3,True,True,natural_answer,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b205bcbcd70def19b9f4c5931ba18ad5eb2e536783239d9603b8a19600dd5205/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_737e9a14b0f2ee9bc1dc8621dee7940421edb81c7211084a3daaa135c9d1041b/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,16,whois,0.0,0.0,0.0,30,9,16,3,3,2,True,False,natural_answer,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b494c37c9c7555a1153e5a4e0e9f920052a4247e1acfbafa5829fd4cc857b134/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_77566a213afca79a5e2154bc51b1e49c15574d0cb8847c25cadbfa6690018ca7/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,23,whatis,0.6666666666666666,0.5,-0.16666666666666663,10,3,10,3,3,2,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_88db5a5dd9813eccf7418dee3c76e44a8874f7c468f152eb85118a9089acd3cd/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_23_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_788e98dcab7932e5c9a1d0463334a96bc4e72019e948d066e64dea11d1fd1abb/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_23_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,14,whois,1.0,0.0,-1.0,8,2,8,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_6e2b2596c89a0774c43eb8b70fb72a035dc9d389834fee35d488abc93b1ceaee/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_7eaefb6a013a1ecd5a4769889e73ddb9099951c77de60b60b442ecaafe86dab6/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,34,whatis,0.16666666666666669,0.0,-0.16666666666666669,6,3,6,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_63ef155c239dc2a48fc27ddcf7637a188107736c589e2c0da4e6e01f0e5b3be2/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_7fbe67bc94c59f6d215d99c13caeb908bc7b29a409c1f5f91a52de08680b5526/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,34,whatis,0.0,0.0,0.0,29,6,21,2,2,1,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b8692e284a636165ecafd57dee94a87c866870137a1589edaf84051088b56d84/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_81760fc5e0ed6916a47f3cb551bb2db03ac79fa8b51fe8b81c7f0bf2ede79272/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,25,whatis,0.15384615384615385,0.0,-0.15384615384615385,17,2,17,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_16bbedef786065bb4c8cb2d320eae6a6ddc167f5f0e854ce634699426cbdb39d/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_25_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_824a7592e3847dced43c6e566ed1dd466840be772564abc87311da657977a31c/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_25_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,31,whatis,0.33333333333333337,0.33333333333333337,0.0,16,3,11,3,3,1,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ecf73076a5b4ae13512aa98b095cff024f4d0410a89be45f23f559874e1ce503/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_85a4bf22307f5d85836bfc98743d543864365bf40435fa84adac9ec800a162d8/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,2,whois,1.0,0.0,-1.0,5,3,5,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_81259e79ad20f78b4814aac922eae49725b808d75d9c3a114c8bfafa14646f71/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8794cdd2f8f470b92f3ec55d91e9917f9b2091ccf645edb8af24f5bd3b7cbef7/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,19,whatis,1.0,0.0,-1.0,7,3,7,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_9fd6c1bba5426e5fab1c30c7698d1d5e38eb631069f9d09605c84e368a4994f9/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_886fe966a89d19f8adbd9493dfd34662ffb45f4701af51881ff47d0b0a835d04/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,9,whois,1.0,0.0,-1.0,12,3,12,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8fb4946bb7520f80600d723f0b05951e2d1628dc82c1ca82823bb0af2540c24f/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_8aa856e8677bc852abdf34d29c542b17bf25af482a8b85160bd576e2571ea5e7/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,33,whatis,0.0,0.0,0.0,29,3,17,3,3,1,True,False,time_budget_exceeded,max_steps_reached,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_b8451eddcd2c14584c3cf0501da88f525ddb606071dd7fed3a36c0d5e8d92c69/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_90cdc25719f497c9bdb11bd8ea79bac85883c6ed72ddd70aca256092e3e496fb/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,6,whois,1.0,0.0,-1.0,11,2,9,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_28e9ff1f64c81b08a8535bb741a52f19ccff5d873c530c85c6d99e1f9053d8ef/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_925309806606d4c5c1bd1192ffb20a83b0501fe987929717b378ebb34fe16661/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,25,whatis,1.0,0.18181818181818182,-0.8181818181818181,13,2,13,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_f39c20f9281df59afbb6a712a78db4ad46c48d2ebf659bd2e7c19ed06befb408/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_97f7a29d302d781495b97175070f7d037bc69cc7805490c2e7b6713932cb4006/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,0,whois,1.0,1.0,0.0,2,3,2,3,2,2,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_1a797c15c8499f268f5fc4287ca6c0fd60dd682ce35d04304dd62c7eddf56001/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a29cf1d7b2d7817f9707ad75684774612eba1a0320f8bd1cbab5e8c7fcac2887/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed2,1,whois,1.0,0.0,-1.0,9,3,9,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_d746232a6d62c81f58840ef0936fbc629cf47dc9ae8b25317c44302901695434/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed2_1_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a3dbef65bdba3affed1447336a82cefd6ae0c5fb82c4daf16914c5ee1e3a47c2/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed2_1_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,7,whois,1.0,0.0,-1.0,14,3,14,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_3469710a7c8610f701d542e2636c796a6be6d29e043cee41a1d3188c7379d8fd/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a3f0aeb008fcc416a13572136112dd0b6d7a12c7e5f0517786e07aa91b4c02cd/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json
qwen3.8-2.4t-a95b-fp8,phantom_seed3,29,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_ab10c850e69ca32aae2cbb534acd5df4d270e1bdb4a49e732e718ce00d268239/result/qwen3.8-2.4t-a95b-fp8_cost_tight/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/qwen38_eval_20260910/formal/invocations/job_a8a3b0a344bce55791b44ff4424bfe0be42636448fd88c377f7dbab84a5393da/result/qwen3.8-2.4t-a95b-fp8_cost_free/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json
