model,budget,doc_index,doc_id,order,source_cohort,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional,slot_id,source_sha256,source_origin,historical_source_sha256,agent_id,score_version,answer_change_reason,verification_eff,visible_verification_eff
kimi-k3,cost_moderate,9,22,0,kimi_original,a5b1976f6e639f93d043292960619c7d07f77e36312097ecd288f9202b14b24a,211412,17,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.11764705882352941,0.15384615384615385,9,9,3,6,7,2,2,2,5,1,0,natural_answer,natural_model_answer,10,2710.590096125379,3000.0,0.903530032041793,0,0,0,3,6,2,2,5,0,0,1,0,0,7,12,0.8333333333333334,0.75,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.875,0.8611111111111112,0.16666666666666666,0.2,5,0.6,0.6,0.6,0,0,0.4,0.6,1.0,0.2,0.0,667719577b1db574a42c12a8,a5b1976f6e639f93d043292960619c7d07f77e36312097ecd288f9202b14b24a,existing_trace_rescored,a5b1976f6e639f93d043292960619c7d07f77e36312097ecd288f9202b14b24a,-1,new,unchanged,0.18181818181818182,0.18181818181818182
kimi-k3,cost_moderate,9,22,1,kimi_original,e9532cdeea4ad35a9a39dc69c2afcebfd3059e487980cfff70d8080a315b622d,161397,17,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.058823529411764705,0.07142857142857142,10,10,7,3,7,3,5,1,4,1,0,natural_answer,natural_model_answer,11,2953.7479911278933,3000.0,0.9845826637092978,1,0,0,7,3,5,1,4,0,0,1,0,0,7,12,0.75,0.75,0.6666666666666666,0.08333333333333333,0.25,0,0.8333333333333334,0.7777777777777778,0.4166666666666667,0.1111111111111111,5,1,1,1,0,0,0,1.0,1.0,0.4,0.0,d9db7c71e9948f14f5cf2848,e9532cdeea4ad35a9a39dc69c2afcebfd3059e487980cfff70d8080a315b622d,existing_trace_rescored,e9532cdeea4ad35a9a39dc69c2afcebfd3059e487980cfff70d8080a315b622d,-1,new,unchanged,0.38461538461538464,0.38461538461538464
kimi-k3,cost_moderate,9,22,2,kimi_original,4ae57830bf19fcd712eaef03505d77095397b23a6a0f20f01f57c3af17d314e1,187505,17,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.058823529411764705,0.07142857142857142,9,9,5,4,7,2,4,3,2,1,1,natural_answer,natural_model_answer,10,2754.4941445160657,3000.0,0.9181647148386886,1,0,0,5,4,4,3,2,1,0,1,0,0,7,12,0.8333333333333334,0.9166666666666666,0.75,0.08333333333333333,0.08333333333333333,0,1.0,0.9444444444444444,0.3333333333333333,0.1,5,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.2,0.0,56432536d0b5ea427d6547a4,4ae57830bf19fcd712eaef03505d77095397b23a6a0f20f01f57c3af17d314e1,existing_trace_rescored,4ae57830bf19fcd712eaef03505d77095397b23a6a0f20f01f57c3af17d314e1,-1,new,unchanged,0.15384615384615385,0.15384615384615385
kimi-k3,cost_moderate,10,23,0,kimi_original,895919f8949a8c67a796a5639781c19d973022cb5a5d3069d93ebd651285501b,114604,17,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.4,9,9,4,5,4,5,4,2,3,1,0,natural_answer,natural_model_answer,10,2725.377559605986,3000.0,0.9084591865353286,1,0,0,4,5,4,2,3,0,0,1,0,0,4,11,1,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.09090909090909091,0.9090909090909091,0.7196969696969697,0.18181818181818182,0.5454545454545454,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,caf2db141402f7913624346f,895919f8949a8c67a796a5639781c19d973022cb5a5d3069d93ebd651285501b,existing_trace_rescored,895919f8949a8c67a796a5639781c19d973022cb5a5d3069d93ebd651285501b,-1,new,unchanged,0.4444444444444444,0.4444444444444444
kimi-k3,cost_moderate,10,23,1,kimi_original,7e159260401028aab40bb21d90bb1703e55f1ac4894511f16ac5cf97eaa03539,349529,17,0.7647058823529411,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.5384615384615384,9,9,3,6,7,2,3,1,5,1,0,natural_answer,natural_model_answer,10,2711.3111315947026,3000.0,0.9037703771982342,0,0,0,3,6,3,1,5,0,0,1,0,0,7,11,0.9090909090909091,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.5454545454545454,0.18181818181818182,0.9090909090909091,0.7575757575757576,0.18181818181818182,0.7,6,0.5,0.5,0.5,0,0,0.5,0.5,1.0,0.16666666666666666,0.0,c29597cb2d7ad92c620b8a2c,7e159260401028aab40bb21d90bb1703e55f1ac4894511f16ac5cf97eaa03539,existing_trace_rescored,7e159260401028aab40bb21d90bb1703e55f1ac4894511f16ac5cf97eaa03539,-1,new,unchanged,0.3333333333333333,0.3333333333333333
kimi-k3,cost_moderate,10,23,2,kimi_original,5b4bedab64e8f50b0ef4f3c6d54b9be70b035bcac7f0384a04d12b9605e26c2f,120162,17,0.8235294117647058,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5,10,9,4,6,6,4,3,1,6,1,1,time_budget_exceeded,forced_model_answer,10,3005.8618162665516,3000.0,1.0019539387555172,1,0,0,4,5,3,0,6,1,1,0,1,0,5,11,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.7272727272727273,0.09090909090909091,0.8181818181818182,0.6060606060606061,0.18181818181818182,0.7,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,111041d493800c01cc0e9e03,5b4bedab64e8f50b0ef4f3c6d54b9be70b035bcac7f0384a04d12b9605e26c2f,existing_trace_rescored,5b4bedab64e8f50b0ef4f3c6d54b9be70b035bcac7f0384a04d12b9605e26c2f,-1,new,unchanged,0.42857142857142855,0.42857142857142855
kimi-k3,cost_moderate,11,24,0,kimi_original,cd717d52b347d709e2db4559b0c1792f49a798a28ffb18510727e47f37b11fce,136775,17,0.8823529411764706,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.5333333333333333,10,10,4,6,4,6,3,1,6,1,1,natural_answer,natural_model_answer,11,2947.880114763975,3000.0,0.9826267049213251,1,0,0,4,6,3,1,6,1,0,1,0,0,4,10,1,0.2,0.2,0.8,0.8,0.1,0.9,0.4866666666666667,0.1,0.8,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.42857142857142855,0.0,4b3e023f31a89327fbe2586b,cd717d52b347d709e2db4559b0c1792f49a798a28ffb18510727e47f37b11fce,existing_trace_rescored,cd717d52b347d709e2db4559b0c1792f49a798a28ffb18510727e47f37b11fce,-1,new,unchanged,0.42857142857142855,0.42857142857142855
kimi-k3,cost_moderate,11,24,1,kimi_original,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,103239,17,0.7647058823529411,0.4117647058823529,0.4117647058823529,0.35294117647058826,0.46153846153846156,10,10,6,4,5,5,6,2,2,1,0,natural_answer,natural_model_answer,11,2993.0993866268545,3000.0,0.9976997955422848,1,0,0,6,4,6,2,2,0,0,1,0,0,5,10,1,0.4,0.4,0.6,0.6,0.1,0.95,0.69,0.3,0.6,7,0.42857142857142855,0.42857142857142855,0.42857142857142855,0,0,0.5714285714285714,0.42857142857142855,1.0,0.42857142857142855,0.0,4703e3b75733ce9f89c13f74,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,existing_trace_rescored,1e7ac75be0ff8e9b04ae3ad3a8b457baf71fb0e3d398e44d8209830c35570cfa,-1,new,explicit_terminal_label_selected_from_full_response,0.8571428571428571,0.8571428571428571
kimi-k3,cost_moderate,11,24,2,kimi_original,87d243b960611f7032a88fc4e7365fb303dd93ff3051c547d244e3a0ed54bcf3,98483,17,0.9411764705882353,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.4375,9,9,6,3,1,8,4,0,5,1,1,natural_answer,natural_model_answer,10,2730.9457906894386,3000.0,0.9103152635631462,1,0,0,6,3,4,0,5,1,0,1,0,0,1,10,1,0.3,0.3,0.7,0.7,0.1,0.9,0.52,0.1,0.7,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.7142857142857143,0.0,ac13977fec45a8aec423a6f4,87d243b960611f7032a88fc4e7365fb303dd93ff3051c547d244e3a0ed54bcf3,existing_trace_rescored,87d243b960611f7032a88fc4e7365fb303dd93ff3051c547d244e3a0ed54bcf3,-1,new,unchanged,0.4444444444444444,0.4444444444444444
kimi-k3,cost_moderate,12,25,0,kimi_original,e4471d124004911714031fff4ce0def6d562003d0f1f90d7ef3368fe171b8240,135577,17,0.9411764705882353,0.5882352941176471,0.5882352941176471,0.35294117647058826,0.375,10,9,7,3,1,9,2,0,8,1,1,time_budget_exceeded,forced_model_answer,10,3060.909308139235,3000.0,1.0203031027130782,1,0,0,6,3,2,0,7,0,1,0,1,0,0,7,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.9285714285714286,0.6428571428571429,0,0.8571428571428571,10,0.9,0.9,0.9,0,0,0.1,0.9,1.0,0.6,0.0,9bf306a9207d9a7530013658,e4471d124004911714031fff4ce0def6d562003d0f1f90d7ef3368fe171b8240,existing_trace_rescored,e4471d124004911714031fff4ce0def6d562003d0f1f90d7ef3368fe171b8240,-1,new,unchanged,0.2,0.2
kimi-k3,cost_moderate,12,25,1,kimi_original,20a816d6d22a24d7acb7cdbcdc3d0f85badb7c9f74e9881c0b096aff18b97394,151679,17,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.4,9,9,4,5,0,9,3,0,6,1,1,natural_answer,natural_model_answer,10,2775.2334718219936,3000.0,0.9250778239406645,1,0,0,4,5,3,0,6,1,0,1,0,0,0,7,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.9285714285714286,0.6428571428571429,0,0.8571428571428571,10,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.4,0.0,13a5e5545043dae5f5f41761,20a816d6d22a24d7acb7cdbcdc3d0f85badb7c9f74e9881c0b096aff18b97394,existing_trace_rescored,20a816d6d22a24d7acb7cdbcdc3d0f85badb7c9f74e9881c0b096aff18b97394,-1,new,unchanged,0.3333333333333333,0.3333333333333333
kimi-k3,cost_moderate,12,25,2,kimi_original,ebe6c87f098c877d04e691610212f91154942f9a39ef85c45056b3b9123b523c,185227,17,0.8235294117647058,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.42857142857142855,9,9,5,4,0,9,3,0,6,1,1,natural_answer,natural_model_answer,10,2719.783370103687,3000.0,0.9065944567012291,0,0,0,5,4,3,0,6,1,0,1,0,0,0,7,1,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.9285714285714286,0.6428571428571429,0,0.8571428571428571,10,0.7,0.7,0.7,0,0,0.3,0.7,1.0,0.5,0.0,6b69ec4099deb0d1bf669b3b,ebe6c87f098c877d04e691610212f91154942f9a39ef85c45056b3b9123b523c,existing_trace_rescored,ebe6c87f098c877d04e691610212f91154942f9a39ef85c45056b3b9123b523c,-1,new,unchanged,0.375,0.375
kimi-k3,cost_tight,0,1,0,kimi_original,34c50d820256de7a90b53c51060930e41fb11077084bf00ecf4ce99fbca86d74,126440,17,0.8823529411764706,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.6,2,2,1,1,0,2,1,0,1,1,0,natural_answer,natural_model_answer,3,622.8957481030375,900.0,0.6921063867811528,1,0,0,1,1,1,0,1,0,0,1,0,0,0,13,0.9230769230769231,0.23076923076923078,0.23076923076923078,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.7051282051282052,0.5641025641025641,0,0.75,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,98d74f953408f7a1dcd25e13,34c50d820256de7a90b53c51060930e41fb11077084bf00ecf4ce99fbca86d74,existing_trace_rescored,34c50d820256de7a90b53c51060930e41fb11077084bf00ecf4ce99fbca86d74,-1,new,unchanged,0.16666666666666666,0.16666666666666666
kimi-k3,cost_tight,0,1,1,kimi_original,43bc4120ffc7b26baa97e57d547dd157e31186bf996b7cfae5febd060981761b,114194,17,0.8823529411764706,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.4666666666666667,2,2,1,1,0,2,0,0,2,1,1,natural_answer,natural_model_answer,3,620.8493942394853,900.0,0.6898326602660947,1,0,0,1,1,0,0,2,1,0,1,0,0,0,13,0.9230769230769231,0.38461538461538464,0.38461538461538464,0.5384615384615384,0.46153846153846156,0.23076923076923078,0.8076923076923077,0.7564102564102564,0,0.5833333333333334,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,cebd05378425b89477d292bb,43bc4120ffc7b26baa97e57d547dd157e31186bf996b7cfae5febd060981761b,existing_trace_rescored,43bc4120ffc7b26baa97e57d547dd157e31186bf996b7cfae5febd060981761b,-1,new,unchanged,0.0,0.0
kimi-k3,cost_tight,0,1,2,kimi_original,8931e04d35eb0615c64a9f4c583a9dc7f3ae72de6be31e41c1c33ff71f85fd0f,165125,17,0.9411764705882353,0.29411764705882354,0.29411764705882354,0.6470588235294118,0.6875,2,2,2,0,1,1,0,0,2,1,1,natural_answer,natural_model_answer,3,623.6837782617658,900.0,0.6929819758464065,1,0,0,2,0,0,0,2,1,0,1,0,0,1,13,1,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.6923076923076923,0.46153846153846156,0.6666666666666666,0.5192307692307693,0.07692307692307693,0.8461538461538461,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,295ea9fd81a54027790858d2,8931e04d35eb0615c64a9f4c583a9dc7f3ae72de6be31e41c1c33ff71f85fd0f,existing_trace_rescored,8931e04d35eb0615c64a9f4c583a9dc7f3ae72de6be31e41c1c33ff71f85fd0f,-1,new,unchanged,0.0,0.0
kimi-k3,cost_tight,1,2,0,kimi_original,37d6031c6fcab4a110bad2d8ce506aa54dcb88e7c98c30c12c7942d5bfa920d0,73859,17,0.8823529411764706,0.7058823529411765,0.6470588235294118,0.23529411764705882,0.26666666666666666,3,3,2,1,3,0,2,0,1,1,0,natural_answer,natural_model_answer,4,892.8075243905187,900.0,0.9920083604339096,1,0,0,2,1,2,0,1,0,0,1,0,0,3,14,0.9285714285714286,0.7142857142857143,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.8928571428571429,0.7976190476190477,0.14285714285714285,0.3076923076923077,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,cc479bf7fb703df4acea5dce,37d6031c6fcab4a110bad2d8ce506aa54dcb88e7c98c30c12c7942d5bfa920d0,existing_trace_rescored,37d6031c6fcab4a110bad2d8ce506aa54dcb88e7c98c30c12c7942d5bfa920d0,-1,new,unchanged,0.18181818181818182,0.18181818181818182
kimi-k3,cost_tight,1,2,1,kimi_original,318f874644b12cf5fb6a80f7305ebc0780927578b94e00d7d8ffa75e1c62c797,130697,17,0.8823529411764706,0.6470588235294118,0.5882352941176471,0.29411764705882354,0.3333333333333333,3,3,2,1,3,0,1,0,2,1,1,natural_answer,natural_model_answer,4,880.0806169118732,900.0,0.9778673521243035,1,0,0,2,1,1,0,2,1,0,1,0,0,3,14,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.8928571428571429,0.8095238095238095,0.14285714285714285,0.38461538461538464,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,85258f0ccc2ecfb47f2be8eb,318f874644b12cf5fb6a80f7305ebc0780927578b94e00d7d8ffa75e1c62c797,existing_trace_rescored,318f874644b12cf5fb6a80f7305ebc0780927578b94e00d7d8ffa75e1c62c797,-1,new,unchanged,0.1,0.1
kimi-k3,cost_tight,1,2,2,kimi_original,caf64266e5916e7a2dd30d093e34cff7d3f5647dcd140a3336641f584a5741b7,95597,17,0.8823529411764706,0.6470588235294118,0.5882352941176471,0.29411764705882354,0.3333333333333333,3,3,2,1,3,0,2,0,1,1,0,natural_answer,natural_model_answer,4,871.564337098971,900.0,0.9684048189988567,1,0,0,2,1,2,0,1,0,0,1,0,0,3,14,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.8571428571428571,0.8095238095238095,0.14285714285714285,0.38461538461538464,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,c759998c99f7e6a43550077a,caf64266e5916e7a2dd30d093e34cff7d3f5647dcd140a3336641f584a5741b7,existing_trace_rescored,caf64266e5916e7a2dd30d093e34cff7d3f5647dcd140a3336641f584a5741b7,-1,new,unchanged,0.2,0.2
kimi-k3,cost_tight,2,4,0,kimi_original,ead15921a42dd7d9e7118bd01f1bfca312541f9a50d9740aac7f45b3775e140b,50077,17,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,3,2,2,1,0,3,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,907.1535961795598,900.0,1.007948440199511,1,0,0,1,1,1,0,1,0,1,0,1,0,0,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0,0.0,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0,0,0.36363636363636365,0.6363636363636364,1.0,0.09090909090909091,0.0,c1346b61243e5f2d43cd71d7,ead15921a42dd7d9e7118bd01f1bfca312541f9a50d9740aac7f45b3775e140b,existing_trace_rescored,ead15921a42dd7d9e7118bd01f1bfca312541f9a50d9740aac7f45b3775e140b,-1,new,unchanged,0.08333333333333333,0.08333333333333333
kimi-k3,cost_tight,2,4,1,kimi_original,c60709dc9b01fb7a7e5fbc3acfc010672bf25d26d04164d189b5ad65afa1336b,49128,17,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,3,2,2,1,0,3,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,902.8073438536376,900.0,1.0031192709484862,1,0,0,1,1,1,0,1,0,1,0,1,0,0,6,1,1,1,0,0,0,1.0,1.0,0,0.0,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0,0,0.2727272727272727,0.7272727272727273,1.0,0.09090909090909091,0.0,82cafce080ec7ae91b403f3e,c60709dc9b01fb7a7e5fbc3acfc010672bf25d26d04164d189b5ad65afa1336b,existing_trace_rescored,c60709dc9b01fb7a7e5fbc3acfc010672bf25d26d04164d189b5ad65afa1336b,-1,new,unchanged,0.07142857142857142,0.07142857142857142
kimi-k3,cost_tight,2,4,2,kimi_original,bddb932e9d143806e54ee23c2cac8b59737d3c5c24261439389ac3b92a3e4b8f,78311,17,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,3,2,2,1,0,3,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,923.7954997457564,900.0,1.0264394441619515,1,0,0,1,1,1,0,1,0,1,0,1,0,0,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0,0.0,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0,0,0.36363636363636365,0.6363636363636364,1.0,0.09090909090909091,0.0,d76bea490a786bf9674b49d2,bddb932e9d143806e54ee23c2cac8b59737d3c5c24261439389ac3b92a3e4b8f,existing_trace_rescored,bddb932e9d143806e54ee23c2cac8b59737d3c5c24261439389ac3b92a3e4b8f,-1,new,unchanged,0.08333333333333333,0.08333333333333333
kimi-k3,cost_tight,3,5,0,kimi_original,5069f30526b5ec90b31d6590b92bdfcb2c7d6c5a7190649d1cf3e88f79e5d3b9,137762,17,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.17647058823529413,0.2,3,2,3,0,1,2,0,0,3,1,1,time_budget_exceeded,forced_model_answer,3,908.6667372938246,900.0,1.0096297081042496,1,0,0,2,0,0,0,2,1,1,0,1,0,0,5,0.8,0.2,0.2,0.6,0.6,0.4,0.7,0.6,0,0.75,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.16666666666666666,0.0,5a1313c26a18be367dcb1fc8,5069f30526b5ec90b31d6590b92bdfcb2c7d6c5a7190649d1cf3e88f79e5d3b9,existing_trace_rescored,5069f30526b5ec90b31d6590b92bdfcb2c7d6c5a7190649d1cf3e88f79e5d3b9,-1,new,unchanged,0.0,0.0
kimi-k3,cost_tight,3,5,1,kimi_original,5a6bc66dce0fb13a93b34174d6629d1ce09b98f2b2a8bd8bbad239de85ae87db,68768,17,0.8235294117647058,0.7647058823529411,0.7647058823529411,0.058823529411764705,0.07142857142857142,3,3,2,1,2,1,0,1,2,1,1,natural_answer,natural_model_answer,4,896.4741413015872,900.0,0.9960823792239858,1,0,0,2,1,0,1,2,1,0,1,0,0,2,5,0.8,0.6,0.6,0.2,0.4,0.2,0.8,0.7,0.2,0.25,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.08333333333333333,0.0,c9783dd656ff8e3577f60755,5a6bc66dce0fb13a93b34174d6629d1ce09b98f2b2a8bd8bbad239de85ae87db,existing_trace_rescored,5a6bc66dce0fb13a93b34174d6629d1ce09b98f2b2a8bd8bbad239de85ae87db,-1,new,unchanged,0.0,0.0
kimi-k3,cost_tight,3,5,2,kimi_original,fb9265dcc26a1da23237c42edac2caf795c24892cc27b1b0b836539ce5507397,73824,17,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.11764705882352941,0.13333333333333333,3,3,3,0,1,2,1,0,2,1,1,natural_answer,natural_model_answer,4,895.2998160198331,900.0,0.9947775733553701,1,0,0,3,0,1,0,2,1,0,1,0,0,1,5,0.8,0.4,0.4,0.4,0.6,0.2,0.8,0.6,0.2,0.5,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.16666666666666666,0.0,9b7585ff8789a13bc250f387,fb9265dcc26a1da23237c42edac2caf795c24892cc27b1b0b836539ce5507397,existing_trace_rescored,fb9265dcc26a1da23237c42edac2caf795c24892cc27b1b0b836539ce5507397,-1,new,unchanged,0.07692307692307693,0.07692307692307693
kimi-k3,cost_tight,4,6,0,kimi_original,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d,55277,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,3,2,1,1,2,2,0,1,1,0,natural_answer,natural_model_answer,4,897.5301314517856,900.0,0.9972557016130951,1,0,0,2,1,2,0,1,0,0,1,0,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.8636363636363636,0.7727272727272727,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0,2078f3b3bc29f7ee24cd23f7,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d,existing_trace_rescored,6c8f09348d2f7ecc2bd7c0980a5003e723f44f9741d50ebe05450b1b6564de5d,-1,new,unchanged,0.18181818181818182,0.18181818181818182
kimi-k3,cost_tight,4,6,1,kimi_original,7f73310a30bd38b37d10779b59bc130ae5518c191b50ef72912f273efb14a57c,57052,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,3,2,1,1,2,2,0,1,1,0,natural_answer,natural_model_answer,4,897.5301314517856,900.0,0.9972557016130951,1,0,0,2,1,2,0,1,0,0,1,0,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.6818181818181818,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0,a4e32fbac9f9b242282afdcd,7f73310a30bd38b37d10779b59bc130ae5518c191b50ef72912f273efb14a57c,existing_trace_rescored,7f73310a30bd38b37d10779b59bc130ae5518c191b50ef72912f273efb14a57c,-1,new,unchanged,0.18181818181818182,0.18181818181818182
kimi-k3,cost_tight,4,6,2,kimi_original,8285fac606f38ef91364bcb088fc7aaff293cdfe56d35bbf6bb8287aa863197e,91246,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,2,3,0,1,2,2,0,1,1,0,time_budget_exceeded,forced_model_answer,3,902.1025240141898,900.0,1.0023361377935442,1,0,0,2,0,1,0,1,0,1,0,1,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.6818181818181818,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.16666666666666666,0.0,0337143e82abcb159cbf221f,8285fac606f38ef91364bcb088fc7aaff293cdfe56d35bbf6bb8287aa863197e,existing_trace_rescored,8285fac606f38ef91364bcb088fc7aaff293cdfe56d35bbf6bb8287aa863197e,-1,new,unchanged,0.18181818181818182,0.09090909090909091
kimi-k3,cost_tight,5,8,0,kimi_original,89fd7c3a20e9fc24c9f43a9e552c409418981a14d72ab77025dce5153f9bf1ce,45719,17,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.058823529411764705,0.06666666666666667,3,2,2,1,1,2,2,0,1,1,0,time_budget_exceeded,forced_model_answer,3,916.430806061253,900.0,1.0182564511791699,1,0,0,1,1,1,0,1,0,1,0,1,0,0,4,0.75,0.75,0.5,0.25,0.25,0.25,0.875,0.875,0,0.3333333333333333,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0,0,0.07692307692307693,0.9230769230769231,1.0,0.07692307692307693,0.0,473735c248298f90626c6ad2,89fd7c3a20e9fc24c9f43a9e552c409418981a14d72ab77025dce5153f9bf1ce,existing_trace_rescored,89fd7c3a20e9fc24c9f43a9e552c409418981a14d72ab77025dce5153f9bf1ce,-1,new,unchanged,0.14285714285714285,0.07142857142857142
