model,budget,doc_index,doc_id,order,source_cohort,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status,slot_id,source_sha256,agent_id,score_version,answer_change_reason
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-19,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[13],[13],[13],Evidence Correct,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-3,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[7],[7],[7],Evidence Correct,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-16,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[11],Contain Irrelevant Evidences,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-1,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[7],[7],[7],Evidence Correct,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-15,8,Entailment,1,1,1,1,0,1,0,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-7,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,1,1,0,0,0,1,0,0,1,[],[],[6],Contain Irrelevant Evidences,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-20,10,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[11],[11],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-17,12,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[12],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-13,13,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-2,14,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[7],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-5,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,0,qwen_original,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,deda1133a3a9275150550238,38002a6917d8ad027894a2bfbb5445b9eef813d90b38b2a4cf4b49831a947c8b,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-13,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-10,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-12,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-16,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-3,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[7],[7],[7],Evidence Correct,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-17,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,[],[],[12],Contain Irrelevant Evidences,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-15,6,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-2,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],[7],Contain Irrelevant Evidences,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-19,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[13],[13],[13],Evidence Correct,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-18,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-20,10,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[11],[11],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-4,11,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[5],[5],[5],Evidence Correct,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-1,12,Contradiction,1,1,0,1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[7],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-7,13,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[6],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-5,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-11,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,1,qwen_original,nda-8,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,1cf3a32d235136625bdc4219,acac7e8250facbe866bb79672e4c7c62070726716201299cb487169dc359f577,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-19,0,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-8,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-1,4,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[7],[7],[],Evidence Incomplete,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[11],Contain Irrelevant Evidences,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-2,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[7],Contain Irrelevant Evidences,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[12],[12],[12],Evidence Correct,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-20,9,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[11],[11],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-7,11,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[6],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-13,12,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-5,13,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-17,14,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[12],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-4,15,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[5],[5],,,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,2,4,2,qwen_original,nda-3,16,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[7],[7],[7],Evidence Correct,8fb8348ca7d5eb09f923b8d2,94cf9aabd940a588f3418f3574c916fda6491ad2b2586051a8a7566e14b25ff6,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-10,0,Entailment,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[5, 9]",[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-4,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-8,2,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[21],[21],[21],Evidence Correct,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-19,4,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-3,5,Contradiction,1,2,2,1,0,1,0,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[5, 6]","[5, 6]",[6],Evidence Incomplete,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-16,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-1,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-15,8,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-7,9,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[3],[3],[3],Evidence Correct,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-20,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-17,12,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-13,13,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-2,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,0,0,0,1,0,1,1,[],[],[6],Contain Irrelevant Evidences,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-5,15,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[3],[3],[6],Contain Irrelevant Evidences,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,0,qwen_original,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],[13],Contain Irrelevant Evidences,7056852aafb431db010f4037,ac192459d1aaad4af980270a5b2905509836c1a477bd4efc9b397a51a8f3680a,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-13,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-10,1,Entailment,1,2,0,1,0,0,0,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,"[5, 9]",[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-12,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-16,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-3,4,Contradiction,1,2,2,1,0,1,0,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[5, 6]","[5, 6]",[6],Evidence Incomplete,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-17,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-15,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-2,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,3,3,1,1,1,0,1,0,1,1,[],[],[6],Contain Irrelevant Evidences,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
qwen3.8-2.4t-a95b-fp8,cost_moderate,3,5,1,qwen_original,nda-19,8,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,787de881cb75bd9f5b7e45aa,f829174ef1c9545c0ed1bffda445292663cca52415dc51e45766ee418b373d55,-1,new,unchanged
